s_fpssm0,s_fpssm1,s_fpssm2,s_fpssm3,s_fpssm4,s_fpssm5,s_fpssm6,s_fpssm7,s_fpssm8,s_fpssm9,s_fpssm10,s_fpssm11,s_fpssm12,s_fpssm13,s_fpssm14,s_fpssm15,s_fpssm16,s_fpssm17,s_fpssm18,s_fpssm19,s_fpssm20,s_fpssm21,s_fpssm22,s_fpssm23,s_fpssm24,s_fpssm25,s_fpssm26,s_fpssm27,s_fpssm28,s_fpssm29,s_fpssm30,s_fpssm31,s_fpssm32,s_fpssm33,s_fpssm34,s_fpssm35,s_fpssm36,s_fpssm37,s_fpssm38,s_fpssm39,s_fpssm40,s_fpssm41,s_fpssm42,s_fpssm43,s_fpssm44,s_fpssm45,s_fpssm46,s_fpssm47,s_fpssm48,s_fpssm49,s_fpssm50,s_fpssm51,s_fpssm52,s_fpssm53,s_fpssm54,s_fpssm55,s_fpssm56,s_fpssm57,s_fpssm58,s_fpssm59,s_fpssm60,s_fpssm61,s_fpssm62,s_fpssm63,s_fpssm64,s_fpssm65,s_fpssm66,s_fpssm67,s_fpssm68,s_fpssm69,s_fpssm70,s_fpssm71,s_fpssm72,s_fpssm73,s_fpssm74,s_fpssm75,s_fpssm76,s_fpssm77,s_fpssm78,s_fpssm79,s_fpssm80,s_fpssm81,s_fpssm82,s_fpssm83,s_fpssm84,s_fpssm85,s_fpssm86,s_fpssm87,s_fpssm88,s_fpssm89,s_fpssm90,s_fpssm91,s_fpssm92,s_fpssm93,s_fpssm94,s_fpssm95,s_fpssm96,s_fpssm97,s_fpssm98,s_fpssm99,s_fpssm100,s_fpssm101,s_fpssm102,s_fpssm103,s_fpssm104,s_fpssm105,s_fpssm106,s_fpssm107,s_fpssm108,s_fpssm109,s_fpssm110,s_fpssm111,s_fpssm112,s_fpssm113,s_fpssm114,s_fpssm115,s_fpssm116,s_fpssm117,s_fpssm118,s_fpssm119,s_fpssm120,s_fpssm121,s_fpssm122,s_fpssm123,s_fpssm124,s_fpssm125,s_fpssm126,s_fpssm127,s_fpssm128,s_fpssm129,s_fpssm130,s_fpssm131,s_fpssm132,s_fpssm133,s_fpssm134,s_fpssm135,s_fpssm136,s_fpssm137,s_fpssm138,s_fpssm139,s_fpssm140,s_fpssm141,s_fpssm142,s_fpssm143,s_fpssm144,s_fpssm145,s_fpssm146,s_fpssm147,s_fpssm148,s_fpssm149,s_fpssm150,s_fpssm151,s_fpssm152,s_fpssm153,s_fpssm154,s_fpssm155,s_fpssm156,s_fpssm157,s_fpssm158,s_fpssm159,s_fpssm160,s_fpssm161,s_fpssm162,s_fpssm163,s_fpssm164,s_fpssm165,s_fpssm166,s_fpssm167,s_fpssm168,s_fpssm169,s_fpssm170,s_fpssm171,s_fpssm172,s_fpssm173,s_fpssm174,s_fpssm175,s_fpssm176,s_fpssm177,s_fpssm178,s_fpssm179,s_fpssm180,s_fpssm181,s_fpssm182,s_fpssm183,s_fpssm184,s_fpssm185,s_fpssm186,s_fpssm187,s_fpssm188,s_fpssm189,s_fpssm190,s_fpssm191,s_fpssm192,s_fpssm193,s_fpssm194,s_fpssm195,s_fpssm196,s_fpssm197,s_fpssm198,s_fpssm199,s_fpssm200,s_fpssm201,s_fpssm202,s_fpssm203,s_fpssm204,s_fpssm205,s_fpssm206,s_fpssm207,s_fpssm208,s_fpssm209,s_fpssm210,s_fpssm211,s_fpssm212,s_fpssm213,s_fpssm214,s_fpssm215,s_fpssm216,s_fpssm217,s_fpssm218,s_fpssm219,s_fpssm220,s_fpssm221,s_fpssm222,s_fpssm223,s_fpssm224,s_fpssm225,s_fpssm226,s_fpssm227,s_fpssm228,s_fpssm229,s_fpssm230,s_fpssm231,s_fpssm232,s_fpssm233,s_fpssm234,s_fpssm235,s_fpssm236,s_fpssm237,s_fpssm238,s_fpssm239,s_fpssm240,s_fpssm241,s_fpssm242,s_fpssm243,s_fpssm244,s_fpssm245,s_fpssm246,s_fpssm247,s_fpssm248,s_fpssm249,s_fpssm250,s_fpssm251,s_fpssm252,s_fpssm253,s_fpssm254,s_fpssm255,s_fpssm256,s_fpssm257,s_fpssm258,s_fpssm259,s_fpssm260,s_fpssm261,s_fpssm262,s_fpssm263,s_fpssm264,s_fpssm265,s_fpssm266,s_fpssm267,s_fpssm268,s_fpssm269,s_fpssm270,s_fpssm271,s_fpssm272,s_fpssm273,s_fpssm274,s_fpssm275,s_fpssm276,s_fpssm277,s_fpssm278,s_fpssm279,s_fpssm280,s_fpssm281,s_fpssm282,s_fpssm283,s_fpssm284,s_fpssm285,s_fpssm286,s_fpssm287,s_fpssm288,s_fpssm289,s_fpssm290,s_fpssm291,s_fpssm292,s_fpssm293,s_fpssm294,s_fpssm295,s_fpssm296,s_fpssm297,s_fpssm298,s_fpssm299,s_fpssm300,s_fpssm301,s_fpssm302,s_fpssm303,s_fpssm304,s_fpssm305,s_fpssm306,s_fpssm307,s_fpssm308,s_fpssm309,s_fpssm310,s_fpssm311,s_fpssm312,s_fpssm313,s_fpssm314,s_fpssm315,s_fpssm316,s_fpssm317,s_fpssm318,s_fpssm319,s_fpssm320,s_fpssm321,s_fpssm322,s_fpssm323,s_fpssm324,s_fpssm325,s_fpssm326,s_fpssm327,s_fpssm328,s_fpssm329,s_fpssm330,s_fpssm331,s_fpssm332,s_fpssm333,s_fpssm334,s_fpssm335,s_fpssm336,s_fpssm337,s_fpssm338,s_fpssm339,s_fpssm340,s_fpssm341,s_fpssm342,s_fpssm343,s_fpssm344,s_fpssm345,s_fpssm346,s_fpssm347,s_fpssm348,s_fpssm349,s_fpssm350,s_fpssm351,s_fpssm352,s_fpssm353,s_fpssm354,s_fpssm355,s_fpssm356,s_fpssm357,s_fpssm358,s_fpssm359,s_fpssm360,s_fpssm361,s_fpssm362,s_fpssm363,s_fpssm364,s_fpssm365,s_fpssm366,s_fpssm367,s_fpssm368,s_fpssm369,s_fpssm370,s_fpssm371,s_fpssm372,s_fpssm373,s_fpssm374,s_fpssm375,s_fpssm376,s_fpssm377,s_fpssm378,s_fpssm379,s_fpssm380,s_fpssm381,s_fpssm382,s_fpssm383,s_fpssm384,s_fpssm385,s_fpssm386,s_fpssm387,s_fpssm388,s_fpssm389,s_fpssm390,s_fpssm391,s_fpssm392,s_fpssm393,s_fpssm394,s_fpssm395,s_fpssm396,s_fpssm397,s_fpssm398,s_fpssm399
106,5,7,2,22,6,6,45,4,34,25,12,27,22,21,30,16,33,8,32,3,69,8,2,2,9,12,4,10,2,4,34,8,14,8,4,5,27,6,1,1,4,59,22,5,4,7,7,19,0,1,6,2,4,12,15,9,11,2,0,1,1,15,43,2,9,14,2,7,1,0,4,4,1,10,10,2,8,4,2,5,2,5,3,46,0,0,7,0,5,7,1,10,15,2,3,6,9,13,5,1,10,7,4,0,24,5,1,5,2,2,7,5,1,7,5,4,9,1,0,7,7,10,39,1,40,96,1,15,0,0,23,1,0,17,9,3,16,4,1,41,12,16,14,12,6,11,196,8,14,3,14,17,9,16,36,8,44,3,9,0,1,7,5,2,4,5,0,35,1,0,2,7,5,4,9,8,3,7,0,19,13,0,2,24,6,3,9,9,171,86,6,85,86,13,3,16,79,28,113,21,3,0,0,41,5,0,12,1,125,179,2,125,120,2,3,24,63,38,89,8,43,7,7,1,22,23,1,11,1,4,66,8,0,35,6,3,16,7,1,7,3,0,0,7,4,1,4,5,34,45,2,89,24,12,1,3,34,8,21,4,3,0,1,13,1,0,1,2,45,50,1,46,140,0,1,2,68,57,25,6,4,3,7,3,4,4,8,4,6,4,7,13,12,100,6,3,19,11,6,48,12,10,6,19,3,4,25,8,10,8,13,12,18,8,103,46,30,11,7,14,9,13,14,15,11,10,13,7,23,12,4,25,17,21,38,87,37,8,21,3,0,1,0,4,0,0,1,3,11,4,1,8,30,3,5,3,37,26,5,3,1,1,1,4,1,1,1,15,18,14,1,20,70,2,0,1,59,86,8,34,4,4,4,21,1,4,10,6,120,58,3,58,42,14,8,14,15,10,113
29,2,13,4,34,7,0,3,23,4,4,5,22,6,6,14,7,37,9,10,0,56,11,6,28,11,5,0,27,0,0,20,10,1,3,8,3,32,10,1,3,8,69,13,19,12,6,1,26,3,0,3,11,3,4,12,5,21,12,2,2,3,24,56,22,14,16,1,25,0,0,7,9,0,9,4,3,18,11,0,5,1,1,0,18,0,0,2,6,0,0,0,6,2,5,4,0,9,4,1,3,11,8,8,17,43,18,1,34,1,1,17,13,7,1,5,3,27,8,1,1,8,21,76,26,38,107,1,37,2,0,10,19,11,7,6,2,19,10,0,2,9,8,8,35,9,2,91,25,0,0,5,12,2,4,14,5,42,7,0,0,3,11,7,11,10,6,1,31,0,0,2,5,3,1,3,1,7,10,0,0,1,2,0,26,3,2,0,11,41,10,1,26,14,4,0,1,15,22,18,2,3,5,2,40,4,1,0,25,21,50,0,45,22,2,1,2,46,20,11,2,13,7,3,10,12,7,0,16,0,0,26,5,0,5,3,1,16,5,0,0,0,0,3,30,4,3,2,20,15,14,1,49,8,5,0,4,28,11,8,2,0,2,0,33,2,2,0,24,5,8,0,23,57,1,0,0,43,36,2,0,0,3,1,15,4,0,2,19,1,0,1,14,2,60,2,2,18,5,1,7,1,8,13,30,8,16,3,21,4,3,3,15,4,4,28,5,18,13,1,6,3,7,5,39,6,3,1,20,3,2,1,18,5,3,20,33,24,7,6,0,0,1,0,5,2,0,0,7,0,0,0,1,5,0,0,0,6,5,0,1,0,2,0,19,0,0,0,31,5,3,0,16,31,0,0,0,31,45,4,1,3,0,0,47,3,0,0,28,33,11,2,38,16,6,2,5,59,23,30
29,10,4,2,25,5,6,4,9,19,13,7,21,14,9,23,7,22,5,17,0,70,11,7,3,19,15,0,16,1,1,14,2,2,7,2,5,16,6,0,1,7,57,18,9,2,5,2,21,0,1,8,2,2,12,13,6,9,2,1,0,7,38,85,7,10,26,7,23,0,0,8,7,2,9,17,4,10,6,0,0,3,0,0,7,0,0,0,2,0,1,0,5,4,1,5,4,4,2,1,1,8,6,8,3,31,10,0,10,0,1,6,8,2,2,3,1,5,1,1,0,12,14,19,2,15,35,0,20,2,0,10,6,3,11,9,4,13,2,3,8,7,31,10,13,5,10,57,13,0,2,7,1,0,6,21,2,16,4,1,0,3,3,0,3,6,4,0,26,5,1,4,4,6,5,1,8,6,16,2,2,4,8,1,24,3,2,0,9,82,42,0,56,28,5,5,11,18,25,41,4,2,4,3,16,4,3,0,14,64,94,2,67,41,3,3,3,32,13,37,4,50,13,13,17,18,14,0,27,1,0,62,12,7,11,6,5,26,9,2,1,0,3,0,1,4,1,0,1,16,22,3,50,11,4,2,1,12,3,8,0,1,1,1,9,0,1,0,15,21,20,0,23,92,1,0,3,24,55,7,1,8,9,6,13,4,2,2,14,1,1,7,4,2,76,13,8,14,4,0,13,11,22,13,44,14,6,3,31,4,4,12,20,7,9,62,9,26,9,3,7,21,16,6,45,8,7,1,39,33,10,20,36,20,11,36,100,34,20,30,0,3,0,0,2,1,0,0,1,6,0,3,0,7,2,0,0,8,7,4,0,3,2,1,15,2,0,0,24,4,4,1,19,52,2,1,3,50,63,2,6,8,5,5,27,2,1,2,16,50,23,4,35,21,14,9,16,25,14,69
40,12,10,1,35,8,6,4,12,19,13,3,22,13,10,33,27,23,6,18,0,88,14,6,6,19,9,0,28,3,2,21,10,4,9,8,5,16,9,3,0,13,62,23,11,3,5,2,34,1,0,12,2,0,10,13,3,8,3,1,0,6,26,49,4,6,17,2,10,0,0,5,2,0,0,9,1,6,4,0,1,0,1,0,26,1,0,0,2,4,3,0,4,3,0,7,4,8,2,2,0,8,9,4,9,24,10,0,15,1,2,2,10,5,0,4,1,12,6,0,1,9,19,43,4,23,58,0,21,1,0,9,10,0,9,9,7,10,6,1,6,8,24,9,13,6,8,55,15,3,4,5,9,3,8,13,3,15,2,3,0,3,3,3,2,9,4,0,23,1,0,2,5,0,1,5,1,1,6,1,0,5,7,1,20,3,1,2,13,63,28,2,40,27,3,6,9,19,18,35,4,0,0,0,14,4,0,0,16,59,104,3,73,40,2,1,2,33,10,23,5,55,12,14,10,26,19,1,21,3,0,73,11,2,22,12,6,27,4,2,0,4,3,2,13,11,0,0,14,29,25,3,50,13,10,3,5,12,12,13,0,0,0,1,12,1,1,0,10,32,23,0,24,82,1,0,2,30,55,14,1,9,11,14,27,9,9,3,16,1,0,12,14,5,85,14,10,22,6,0,15,18,35,22,38,15,14,5,34,9,5,13,16,13,24,99,25,50,23,3,7,19,20,9,35,9,7,0,31,24,11,19,30,6,12,31,94,32,17,23,0,0,0,0,3,0,0,1,0,2,0,0,0,5,0,0,0,3,7,1,0,2,2,1,13,1,1,0,30,4,1,0,12,50,1,1,4,45,53,3,4,8,7,3,35,5,2,1,16,68,31,3,39,30,13,7,14,23,21,82
32,3,7,2,13,3,7,4,6,4,4,4,4,1,20,22,7,11,2,5,0,86,13,7,21,11,6,2,32,2,0,18,16,6,5,4,4,28,6,3,0,7,51,15,11,6,7,4,22,0,1,6,9,1,12,12,7,12,3,0,1,7,40,84,6,14,21,7,21,6,0,9,3,4,5,10,4,18,8,3,1,0,0,0,15,1,0,0,0,1,1,0,1,2,0,3,4,7,0,0,0,18,8,2,5,38,7,0,16,1,1,11,7,1,2,1,3,6,3,0,2,15,12,11,4,15,39,2,15,2,0,12,6,3,1,13,4,6,1,1,3,15,24,15,22,6,3,44,19,2,1,9,18,6,16,11,7,19,6,3,0,2,10,2,3,2,2,0,24,0,0,0,2,2,0,1,0,4,15,0,0,3,4,1,16,2,0,0,10,73,34,4,53,24,4,2,8,34,10,35,5,5,5,0,25,0,1,1,17,75,107,0,86,43,8,2,3,41,23,39,2,38,14,9,16,14,15,0,23,1,0,55,11,1,20,10,17,16,8,1,1,1,4,4,10,6,0,1,6,27,20,2,26,20,7,3,5,8,6,16,1,4,4,1,7,0,1,0,21,19,15,2,24,61,1,0,4,22,28,8,0,4,6,5,11,2,7,0,16,0,2,3,5,1,49,12,5,14,2,1,10,15,23,13,44,7,7,4,24,5,3,7,16,7,5,76,23,25,12,5,7,4,13,11,27,3,3,1,25,26,13,5,14,12,8,26,63,20,10,16,2,1,0,0,4,1,0,0,3,2,1,0,2,11,0,0,1,2,13,0,0,4,8,1,18,5,0,0,36,7,1,1,15,64,6,3,3,54,79,5,2,4,4,2,18,1,3,0,11,79,37,6,39,21,6,5,21,13,7,89
33,11,8,2,16,5,6,4,13,6,6,5,14,3,19,27,12,20,6,7,1,111,17,9,21,15,9,2,47,3,1,27,14,3,9,10,4,34,12,3,0,12,71,23,11,10,5,3,27,1,0,9,6,2,11,24,9,11,3,0,1,7,47,79,6,4,27,9,27,5,0,9,4,4,7,17,5,22,9,3,0,0,0,0,2,1,0,0,0,0,0,0,2,2,0,2,2,4,1,0,1,18,7,3,4,37,7,0,17,0,1,11,6,1,1,2,5,6,2,0,1,11,6,7,8,9,29,0,17,0,0,9,7,1,3,6,1,7,6,0,5,10,25,12,15,3,2,44,10,1,1,9,10,4,4,17,5,7,4,3,0,0,1,3,4,3,0,0,15,0,0,0,5,4,0,2,0,9,7,0,0,7,4,1,30,3,0,0,12,86,46,4,54,33,8,3,8,29,13,45,2,3,8,1,26,2,4,0,21,66,97,0,87,39,9,6,8,43,24,41,2,33,11,8,8,16,17,0,25,0,0,53,12,2,25,9,14,23,11,1,3,1,3,5,14,6,0,2,7,22,16,1,27,13,9,6,2,13,5,13,1,4,4,1,9,1,1,0,18,17,25,3,25,72,1,2,4,19,29,8,0,3,4,5,12,2,4,0,11,1,3,6,2,1,61,17,3,14,1,2,14,10,15,12,38,9,4,3,21,4,2,5,12,3,13,56,22,25,8,4,3,11,20,14,22,9,4,2,26,17,7,10,13,5,7,37,70,16,6,12,0,1,0,0,3,2,0,0,2,3,4,0,3,10,0,1,3,6,13,1,0,5,5,0,26,3,1,0,47,6,3,2,23,68,5,4,5,41,79,5,6,5,4,3,18,1,4,1,11,66,29,6,44,26,10,7,22,10,9,75
33,7,7,2,10,4,3,5,10,6,7,4,11,6,19,23,8,12,9,6,1,99,16,2,19,16,4,0,37,3,1,29,19,6,7,6,9,44,10,3,0,3,62,17,14,8,2,4,28,1,0,4,8,1,7,15,12,8,4,0,1,4,43,88,4,9,25,4,24,4,0,7,5,5,5,12,4,14,7,2,0,0,3,1,14,1,1,0,1,0,1,0,1,2,0,4,6,7,0,1,1,19,5,3,5,33,9,0,15,0,1,10,7,0,0,2,1,6,3,0,1,11,3,6,13,14,30,2,19,0,0,12,13,3,6,8,1,15,5,0,5,17,29,14,29,5,5,54,23,4,4,8,12,6,9,20,4,18,4,3,0,7,6,3,5,4,1,0,24,0,0,1,8,5,0,2,0,16,13,0,0,5,2,1,13,3,0,0,6,82,38,4,57,26,3,3,7,24,16,41,3,7,3,1,24,4,2,0,18,75,106,2,92,41,7,4,7,45,23,43,3,34,10,11,1,10,16,0,13,1,0,56,9,0,22,8,11,5,2,0,1,0,2,4,12,6,0,2,4,18,11,0,23,14,6,6,3,20,4,13,0,3,6,2,13,3,1,0,22,18,22,2,26,70,0,0,4,29,35,7,2,6,5,7,10,1,3,0,12,1,2,4,5,2,43,12,3,13,1,1,10,6,22,11,37,7,4,3,15,3,3,7,13,5,3,67,22,18,8,7,5,5,15,9,24,6,2,3,17,21,8,6,17,7,10,25,65,13,3,14,0,0,0,0,7,2,0,0,2,3,1,0,6,7,0,0,3,5,15,1,0,4,1,1,19,2,1,0,27,7,2,0,12,61,5,2,3,41,69,6,6,3,4,2,20,2,2,0,12,72,38,4,41,24,4,2,17,14,9,88
51,10,21,17,42,7,14,7,25,27,19,7,23,19,14,45,20,37,15,34,0,87,12,3,24,16,10,1,37,2,0,27,14,7,6,3,4,37,9,2,0,4,42,16,8,5,7,0,10,4,4,4,5,5,1,9,4,6,4,2,0,6,31,71,4,8,20,5,24,2,0,8,7,1,8,10,3,12,4,0,0,0,0,0,2,1,0,0,2,0,3,0,0,0,1,2,2,4,0,0,0,10,13,7,5,34,11,0,20,1,1,6,8,3,7,7,2,9,8,0,0,6,15,15,16,7,34,0,20,1,0,5,7,4,14,7,6,11,11,0,0,6,22,7,18,6,5,32,22,2,1,6,13,5,6,8,5,26,7,1,0,5,9,5,3,3,0,1,23,1,0,2,2,1,5,4,4,11,6,1,2,5,1,0,13,3,2,1,11,64,33,2,41,29,5,3,4,24,6,39,0,2,4,1,24,2,0,0,14,74,121,2,81,45,8,3,8,35,11,31,2,20,4,3,4,7,6,0,7,1,0,38,3,2,7,2,6,3,4,1,1,1,1,0,8,4,0,0,12,19,20,0,33,14,1,6,5,8,4,11,1,0,0,0,11,0,0,0,11,14,12,0,25,44,2,0,2,30,41,10,2,4,1,6,6,4,3,2,11,3,2,4,5,6,41,8,2,6,1,1,4,10,30,22,25,8,10,7,31,3,2,8,23,9,12,59,25,35,11,3,3,2,13,8,18,2,4,0,10,11,3,3,9,4,6,18,49,18,7,7,1,1,2,3,2,1,1,1,2,3,3,1,1,10,0,0,1,7,9,0,0,3,3,2,16,2,0,0,29,6,4,1,22,52,1,0,5,32,53,2,4,2,5,0,29,1,0,1,8,57,24,2,30,20,3,9,20,16,15,70
30,8,0,3,15,5,3,1,5,6,6,3,10,10,4,19,10,7,6,6,5,62,6,3,7,9,3,0,12,2,0,25,8,4,6,10,6,26,8,4,0,19,56,21,5,10,10,0,22,1,0,14,3,3,15,11,9,10,8,1,1,5,48,87,5,5,29,3,25,0,0,5,8,2,7,12,7,10,8,3,0,0,3,0,38,2,0,0,9,1,1,0,7,1,6,9,6,8,0,0,0,11,12,7,0,28,11,1,17,0,1,5,3,0,1,6,3,1,2,0,2,8,5,21,15,12,23,0,14,3,0,7,3,2,8,9,4,11,4,1,1,9,18,10,22,3,5,48,10,4,0,6,11,6,2,12,4,19,10,1,0,5,12,1,12,11,2,0,24,0,0,1,4,1,1,1,1,7,6,0,3,6,5,2,31,2,4,2,14,66,27,6,45,30,7,4,13,25,19,51,0,1,0,0,21,2,2,0,9,82,138,1,81,58,1,1,1,33,17,45,4,37,11,13,4,15,15,2,24,0,0,47,9,3,15,13,5,19,8,1,0,2,3,2,4,5,1,0,7,13,18,1,32,13,2,2,3,5,4,7,1,2,3,0,10,1,0,0,24,17,23,2,32,101,1,0,4,24,57,9,2,2,10,7,5,2,10,6,9,0,0,4,1,1,51,10,6,7,4,0,12,12,22,7,25,10,9,8,23,1,1,12,9,5,18,59,17,14,9,1,4,10,13,4,29,7,4,1,16,31,13,14,29,16,6,23,79,23,15,27,0,5,6,4,5,1,1,1,3,4,3,0,4,11,1,3,1,17,18,0,0,1,5,3,12,3,3,0,26,5,1,1,12,46,10,4,5,52,63,5,8,0,7,2,16,0,1,6,6,59,28,0,28,17,6,6,8,12,8,66
29,6,1,3,14,4,8,3,4,3,3,0,11,7,5,25,4,4,5,2,0,50,5,1,14,10,8,2,29,4,0,18,16,6,10,6,9,32,14,4,0,15,62,30,4,10,5,2,24,0,0,9,3,0,13,14,5,7,8,0,1,6,49,88,3,11,26,4,21,3,0,14,7,3,4,6,9,9,3,2,0,2,1,0,33,2,0,0,2,4,2,1,11,3,2,8,6,8,1,2,1,6,6,6,1,28,5,0,11,0,1,4,4,1,8,6,5,3,2,0,1,5,6,11,15,10,27,0,21,2,0,6,6,2,7,11,3,17,3,2,3,5,14,9,21,5,3,42,13,1,0,6,9,2,1,10,4,13,3,2,0,3,7,2,6,9,1,0,23,0,0,2,4,4,1,3,2,10,9,0,0,3,5,1,17,2,1,2,18,71,35,6,45,27,2,2,11,20,12,39,1,1,2,1,17,4,4,0,9,68,114,0,69,40,3,0,2,28,9,31,6,43,10,11,5,24,13,1,14,0,0,58,10,2,15,12,0,13,5,0,0,0,0,0,5,6,0,0,7,11,20,0,49,17,4,0,0,10,7,6,0,2,4,0,5,0,0,0,16,20,21,1,30,81,1,1,3,22,47,9,2,4,5,4,9,2,3,3,10,0,0,5,3,0,54,11,7,4,2,1,11,23,29,17,30,13,17,7,19,5,6,15,12,9,7,72,25,21,14,5,4,9,12,4,39,3,4,1,21,26,10,12,27,19,10,28,81,31,19,23,0,2,4,3,4,1,1,1,4,3,2,0,8,15,0,3,2,21,18,1,0,6,8,2,21,4,1,0,37,8,2,1,17,47,7,1,7,49,73,4,5,7,9,6,35,2,5,5,9,59,24,1,33,18,4,5,15,17,18,71
30,11,2,1,16,3,4,4,6,10,5,3,4,8,4,21,14,10,3,10,4,69,8,2,8,13,10,0,24,1,0,25,9,4,3,8,8,21,11,1,0,9,47,21,6,7,6,1,18,0,0,3,1,3,11,10,11,5,6,1,0,3,49,66,8,8,21,3,14,1,0,9,1,0,10,10,6,8,5,2,1,7,4,0,33,1,0,0,9,2,1,2,9,4,3,7,4,6,5,0,0,7,15,9,0,28,9,0,12,1,0,9,7,1,6,8,7,2,2,1,1,16,16,26,10,16,40,3,13,3,0,15,3,2,8,13,4,14,4,2,1,0,10,8,11,2,3,33,8,4,1,6,8,3,2,7,2,8,8,1,0,6,0,1,2,10,1,0,16,0,0,3,3,1,1,0,1,6,6,0,4,5,9,4,21,1,1,9,8,71,33,5,49,32,3,5,11,22,21,50,1,7,3,2,17,10,6,0,17,93,134,6,81,46,3,3,4,29,17,50,2,35,13,11,6,10,11,3,20,0,1,50,7,5,15,11,6,18,2,0,0,2,3,1,8,6,1,0,9,12,14,3,28,13,8,1,0,8,6,6,0,3,3,0,7,1,0,0,14,18,18,0,20,69,2,1,2,28,42,7,3,7,9,5,5,3,2,1,10,1,0,6,6,1,48,11,7,13,1,0,10,23,36,16,24,15,23,4,26,0,2,18,8,8,22,66,16,22,7,2,3,16,13,7,26,7,5,2,17,36,11,13,34,15,13,26,75,21,16,29,0,3,6,4,6,0,2,1,6,3,3,1,6,12,1,4,1,22,13,0,0,1,4,1,22,4,2,0,37,8,3,1,22,46,6,1,5,56,72,6,2,4,5,4,21,3,5,0,5,49,21,0,23,17,7,5,12,9,9,56
123,18,19,14,47,23,22,37,18,26,22,12,29,32,25,64,31,32,12,28,1,167,42,22,12,48,32,1,58,2,7,68,25,3,18,22,13,25,15,1,3,15,121,45,8,17,17,11,43,2,1,16,10,8,17,27,22,22,16,2,2,15,42,94,9,17,46,5,29,0,3,17,16,11,18,26,9,25,8,5,3,2,3,1,24,0,1,1,3,3,2,2,2,5,0,4,0,9,8,3,3,35,17,19,7,57,28,11,24,3,5,32,14,3,8,15,10,22,13,3,4,36,38,73,14,54,121,12,40,4,2,39,14,11,38,25,19,20,14,1,21,11,43,19,17,6,13,166,29,6,5,5,13,16,11,36,13,32,12,4,1,19,14,10,9,14,12,0,66,4,4,10,4,15,3,14,3,10,34,3,7,4,6,5,20,7,5,1,10,141,47,9,49,69,7,7,18,25,21,92,8,7,5,5,27,9,5,2,25,125,192,6,119,117,16,7,15,53,43,82,4,67,34,23,2,38,31,14,40,3,3,99,14,7,21,23,18,17,17,3,7,5,2,3,8,3,3,0,10,41,48,6,72,37,0,2,3,25,13,31,6,3,9,4,13,5,4,1,18,35,36,3,37,140,2,6,3,43,76,15,6,5,17,15,4,5,6,4,16,2,7,7,16,5,140,26,13,14,5,5,29,21,66,37,22,28,31,12,47,8,6,24,29,18,41,138,40,34,24,10,5,20,33,25,12,15,23,12,19,24,10,17,27,5,14,57,105,20,8,22,0,0,0,3,7,0,0,0,4,5,9,0,11,18,1,2,0,20,37,2,1,2,5,8,5,4,6,1,28,5,5,2,19,52,5,7,3,47,68,12,16,12,5,1,36,5,7,12,41,104,62,5,59,62,12,8,28,41,46,124
64,5,6,9,25,15,12,13,7,10,13,5,9,6,11,14,11,12,8,13,8,41,2,6,5,21,8,1,18,7,12,27,4,5,1,8,3,14,2,5,6,6,37,4,7,7,3,2,13,5,6,9,1,6,6,13,11,13,5,4,4,6,20,64,2,17,30,7,26,1,1,7,1,0,20,6,10,1,5,0,2,0,0,0,2,0,0,0,2,5,2,0,0,2,0,0,2,0,2,5,14,24,2,23,6,96,30,0,44,7,12,20,14,13,30,9,8,15,7,9,25,37,9,29,3,73,95,3,36,6,10,50,7,3,37,22,14,17,8,5,20,5,17,14,5,11,6,92,10,6,9,18,5,5,20,5,3,16,10,0,4,4,0,1,14,1,1,0,16,7,4,1,2,1,1,6,6,3,4,6,16,7,0,5,27,10,5,5,17,107,69,5,13,24,11,2,21,39,15,58,11,15,3,2,15,15,9,5,12,80,147,12,51,23,16,1,12,27,12,43,17,68,4,22,16,48,39,17,47,12,9,136,10,12,55,17,20,36,8,6,4,1,0,0,0,5,0,0,1,5,16,2,16,3,1,1,4,1,0,6,1,3,0,8,15,1,2,2,16,8,17,1,11,38,1,3,0,28,11,10,11,28,6,14,4,19,22,6,15,6,5,26,1,7,130,12,5,7,9,7,15,21,7,8,8,15,7,7,11,2,3,8,4,9,6,38,13,15,9,1,23,14,17,20,9,22,16,9,27,10,7,17,7,11,18,41,100,22,5,14,4,10,2,0,7,3,0,5,29,8,7,4,6,27,2,1,3,61,33,7,6,7,1,0,10,9,0,2,18,12,12,5,0,39,10,2,3,24,69,13,18,9,2,2,24,21,5,3,21,73,35,20,14,25,26,0,12,19,23,87
